EndDate,IPAddress,Duration (in seconds),Duration (in mins),DistributionChannel,RoleOperation,Regions,Tehama,Butte,Glenn,Colusa,Yuba,Sutter,Yolo,Solano,San Joaquin,Stanislaus,Madera,Merced,Fresno,Kings,Tulare,Kern,Sacramento,TotalYieldBearing,NonYieldBearing,TotalOwn,TotalLease,Pollination_Owner,Pollination_FM,Pollination_IndependentPCA,Pollination_AffiliatedPCA,Pollination_Pesticide,Pollination_Beekeeper,Pollination_BeeBroker,GrownCC,Fed_CostShare,Private_CostShare,SeedCompany,PCA/CCA,CC_Satisfaction,CC_Interest,ConcernCC_WaterAvailability,CC_WaterExpense,CC_IrrigationSystem,CC_EffortTime,CC_Labor,CC_EquipmentCost,CC_EquipmentAvailability,CC_SeedCost,CC_SoilType,CC_FrostDamage,CC_SupportPest,CC_CompetingOperations,CC_PhysicalInterference,CC_NoConcern,CC_PreferNotAnswer,FutureIncentivesCC_AssociatedNonPollination,FutureCC_DecreasedRentalFee,FutureCC_FedCostShare,FutureCC_PrivateCostShare,FutureCC_Equipment,FutureCC_BeeStrength,FutureCC_None,FutureCC_PreferNoAnswer,PastCCIncentives_AssociatedNonPollination,PastCC_DecreasedRentalFee,PastCC_FedCostShare,PastCC_PrivateCostShare,PastCC_Equipment,PastCC_BeeStrength,PastCC_None,PastCC_PreferNoAnswer,Irrigation_Flood,Irrigation_Micro,Irrigation_Solid,Irrigation_Single,Irrigation_Double,Irrigation_PreferNoAnswer,WaterSource,WaterSourceOther,WaterBoxH,WaterBoxL,NotApplicaple,NotSure,HighestWaterPrice,LowWaterPrice,CC_Comments,GrownPPH,PercentPPH,PPHSatisfaction,PPHInterest,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q24_9,Q24_10,Q24_11,Q24_12,Q24_13,Q24_15,Q24_16,Q25_1,Q25_4,Q25_3,Q25_5,Q25_6,Q25_8,Q25_11,Q26,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q29_1,Q29_2,Q29_3,Q30_1,Q30_2,Q30_3,Q30_4,Q30_5,Q30_6,Q30_10,Q30_11,Q31_1,Q31_2,Q31_3,Q31_4,Q31_9,Q31_6,Q31_8,Q32,Q34,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q35_6,Q35_8,Q35_11,Q35_12,Q36,Q38,Q39_1,Q39_2,Q39_3,Q39_6,Q40_3,Q40_2,Q40_4,Q40_6,Q40_8,Q40_6_TEXT,Q41_4,Q41_5,Q42,Q43,Q44,Q45_1,Q45_2,Q45_3,Q45_4,Q45_5,Q46,Q50,Q51,Q52,Q53,Q40_6_TEXT - Parent Topics,Q40_6_TEXT - Sentiment Polarity,Q40_6_TEXT - Sentiment Score,Q40_6_TEXT - Sentiment,Q40_6_TEXT - Topic Sentiment Label,Q40_6_TEXT - Topic Sentiment Score,Q40_6_TEXT - Topics
1/29/20 10:15,12.231.197.186,509,8.48,anonymous,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,16.6,0,16.6,0,1,,,,,,,2,,,,,,2,,,,1,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,2,,,,1,,,,,6,,,2,,,,,,,,,,,,,,,1,,,,,,,,,8,8,8,8,8,8,1,1,1,,,,,,,1,,1,,,1,,,,,1,1,1,1,1,,,,,,,1,1,,,,1,,,,,,300,,3,2,,3,3,3,3,3,,4,1,,1,,,,,,,
1/29/20 11:35,174.222.129.205,1620,27,anonymous,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,18,0,20,0,1,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,,,,4,Pump only,,,,1,,,,7,,,8,,,,,,,,,,,,,,,1,,,,,,,,,10,10,10,10,10,10,3,3,3,,,,,,,,1,,,,,,,1,,6,,,,,,,,,1,,1,1,,,,1,,,,,,40,2 per acre,3,4,,3,3,3,3,2,We also put bee pollen on our almond trees.,7,1,,1,,,,,,,
1/29/20 11:48,139.151.192.3,782,13.03,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,45,0,45,0,,,,1,,,,2,,,,,,2,,,1,,,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,1,,2,,1,,,,65,,,6,,,2,,,1,,1,,,,,,,,,,,,,,,,1,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,3,,1,,1,,,,,,,1,,1,,,1,,,,,,210,8,3,2,,3,3,3,2,2,,4,2,,1,,,,,,,
1/29/20 12:11,69.80.242.136,1166,19.43,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,20,0,37.5,0,1,,1,,,,,2,,,,,,6,,,,1,1,1,1,1,,1,,,,,,,1,1,1,1,1,,,,,,,,,,,,1,,,,,2,,1,,,,78,,,6,,,2,1,1,,1,,1,1,,,,,,,,,,,,,,1,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,1,,,1,1,,1,1,,,,1,,,1,,1,,,,,,206,8,3,4,,3,3,3,2,2,,6,1,,1,,,,,,,
1/29/20 12:55,12.244.91.118,1011,16.85,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,10,10,20,0,1,,,1,,,,1,,1,,,5,,,,1,,,,,,,1,,1,,,,,,,,,,,,1,,1,1,,1,,,1,1,,,,,3,,,,,1,,,,6,,,2,1,,,,,1,,,,,,,,,,,,,,,1,,,8,10,10,10,10,10,2,3,3,,,1,1,,,,,,,,,1,,,,3,1,1,1,1,1,1,1,,,,1,,,1,,1,,,,,,180,7,2,2,,2,3,3,3,2,,4,1,,1,,,,,,,
1/29/20 13:13,50.73.62.70,1538,25.63,anonymous,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,10.5,0,4,28,1,,,1,,1,,1,,1,,,5,,,,,1,,,,,,1,1,,1,,,,,,,,,,,1,,,1,,,,,1,,,,1,,3,,1,,,,55,,,6,,,2,1,1,1,1,,1,,,,,1,,,,,,,,,,1,,,10,10,10,10,10,10,3,3,3,,,,1,,,,,,,,1,1,,,,3,,1,1,1,,1,,,,,1,,,,1,,,,,1,,195,8,3,4,,3,2,3,2,2,,4,1,,1,,,,,,,
1/29/20 15:55,192.119.160.72,334,5.57,anonymous,1,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,60,5,65,0,,1,,,,1,,2,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,2,,,,1,,,,,6,,,2,,,,,,,,1,,,,,,,,,,,,,1,,,10,10,10,10,10,10,3,3,3,,,,,,1,,,,,,,,1,,,1,,,,,,,,1,,,2,1,,,,,1,,,,,200,8,2,4,,3,3,3,3,3,,5,1,,1,,,,,,,
1/29/20 23:06,142.147.84.99,285,4.75,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,800,200,400,600,1,1,1,,1,1,,2,,,,,,1,,,,1,1,1,1,1,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,1,,,,,3,,1,,,,25,,,6,,,2,,,,,,,,,,,,,,,1,1,1,1,,,,,,7,10,10,8,8,8,2,2,2,1,,,,,1,,,,,,,,,1,,3,1,1,1,1,,,,,,,2,,,1,,1,,,,,,180,5,2,4,,3,3,3,2,2,,1,1,,1,,,,,,,
1/30/20 7:21,47.27.192.99,914,15.23,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,35,20,45,10,,1,1,1,1,,,1,,,1,1,5,,,,,1,1,1,1,,1,,,1,1,,,,,,,,,,,1,,,,,1,,,1,1,1,1,,,3,,1,1,,,300,260,,6,,,8,,,1,,,1,1,,,,,,,,,1,1,,1,1,,,,10,8,8,8,10,10,3,3,3,,,,,,,1,,,,,,1,,,,3,,1,,,1,1,1,,,,1,1,,1,,1,1,1,,,,200,8,2,4,,2,3,2,3,3,,5,2,,1,,,,,,,
1/30/20 10:53,107.77.211.221,544,9.07,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,10,0,10,0,,,,,,1,1,2,,,,,,6,1,1,1,,1,1,1,1,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,,3,,,,,1,,,,7,,,8,,,,,1,,1,,,,,,,,,1,,,,1,,,,8,10,10,8,10,10,3,3,2,,,,,,,1,,,,1,1,,,,,3,,,,1,,,1,,,,1,1,,,,1,,,,,,,,5,4,,3,3,3,3,2,,2,2,,1,,,,,,,
1/30/20 14:00,174.222.145.115,269,4.48,qr,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,40,0,40,0,1,,,,,,,2,,,,,,6,1,1,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,1,,,1,,2,,,,1,,,,,6,,,2,,,,,,,,,,,,,,,1,,,,,,1,,,8,8,8,8,8,8,2,2,2,,1,1,,,,,,,,,,,1,,,3,,,,,,,,1,,,1,1,,,,1,,,,,,195,6,2,4,,3,1,2,3,1,,4,1,,1,,,,,,,
1/30/20 18:32,96.41.168.164,447,7.45,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,18,0,23,0,,1,,,,,,1,,1,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,3,,,,,1,,,,6,,,2,,,,,,,,,,,,,,,1,,,,,,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,,,1,,1,,,,,,,,,1,,2,,,1,,1,,,,,,1300,,5,4,,1,3,3,2,2,,5,1,,1,,,,,,,
1/30/20 21:25,5.199.141.230,251,4.18,anonymous,1,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,9,0,9,0,1,1,,,,,,2,,,,,,1,,,,,1,1,,,,,,,1,,,,,1,1,1,,,,,,,,,,,,,1,,,,,3,,,,,1,,,,6,,,2,1,,,,,,,,,,,,,,,1,1,1,1,,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,1,1,1,1,,,,,3,1,1,1,,1,,,,,,1,,,1,,1,1,,,,,210,5,2,4,,2,2,2,1,3,,3,1,,1,,,,,,,
1/30/20 21:31,109.169.37.38,306,5.1,anonymous,3,Delta,,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,3,29,0,1,1,,,1,1,,1,,1,,,6,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,1,1,1,,,,,,,1,,1,,1,,,,50,,,1,10,5,,,1,1,,,,,,1,,,1,,,,,,1,1,1,,,,8,10,8,10,10,10,2,3,3,,1,1,,1,1,,,1,1,1,1,,,,,4,,1,1,1,1,,,,,,6,,,,,,,,,,,,,,,2,2,2,3,2,3,,6,1,,1,,,,,,,
1/30/20 21:46,209.126.119.212,363,6.05,anonymous,3,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,33,0,0,33,1,,,1,,,,1,,,,1,6,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,1,1,1,,,1,,,,,,1,,1,,,,45,,,6,,,2,1,,,,,,,,,,,,,,,,,,,,1,,,10,10,8,8,10,10,3,3,2,,,,,1,1,,,,,1,1,,,,,3,,,,1,1,1,1,,,,1,,1,,,1,,,,,,215,9,2,2,,2,3,1,1,3,,4,1,,1,,,,,,,
1/30/20 22:21,209.126.119.53,239,3.98,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,0,4,0,1,,,,,,,2,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,,2,,,,,1,,,,6,,,2,1,,,1,1,,,,,,,,,,,,,,,1,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,4,1,1,1,,1,,,,,,3,,,,,,,,,,,,,,,2,3,3,3,3,3,,2,1,,1,,,,,,,
1/30/20 22:50,12.178.43.244,381,6.35,qr,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,97,0,97,0,1,,,,,,,2,,,,,,1,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,,,,,1,,1,1,,,25,14,,6,,,1,,1,,,,,,,1,,,,,,,1,,,1,1,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,3,,,1,,,,,,,,1,,1,,,1,,,,,,200,10,3,4,,3,3,3,3,3,,2,1,,1,,,,,,,
1/31/20 0:49,50.79.157.92,396,6.6,anonymous,3,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,56,2,56,0,,,1,,1,,,1,,,,1,5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,1,,,,,6,,,2,1,,,,,,,,,,,,,,,,,,1,1,,,,10,10,8,8,8,10,2,3,2,1,1,,,,1,,,1,,1,,,,,,3,,1,,,1,1,1,,,,2,1,,,,1,,,,,,205,6,2,4,,1,2,2,1,3,,3,1,,1,,,,,,,
1/31/20 8:56,103.16.26.206,281,4.68,anonymous,1,Delta,,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,0,0,87,,1,,,1,,,1,1,,,,6,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,1,1,,,,1,,,,,3,,,,1,,,,,6,,,2,1,,,,,,,,,,,,,,,,,,,1,,,,8,10,8,8,10,8,3,3,3,,1,1,,,1,,,,1,1,1,,,,,3,1,,,,1,1,,,,,1,,,1,,1,,,,,,210,6,2,2,,2,2,2,2,3,,2,1,,1,,,,,,,
1/31/20 13:17,185.117.118.209,240,4,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,8,1,8,0,1,,,,,,,2,,,,,,2,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,6,,,2,1,,,,,,,,,,,,,,,,,,,1,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,1,1,1,,,,,,,,,1,,,1,,1,,,,,,225,6,2,2,,3,3,3,3,3,,2,1,,1,,,,,,,
1/31/20 13:39,208.77.22.203,178,2.97,anonymous,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,20,10,30,0,1,,,,,,,2,,,,,,6,,,,,,,,,,,1,1,1,,,1,1,1,,,,,,,,,,,,,,,,,1,,,1,,,,,1,,,,7,,,2,,,,1,,,,,1,1,,,,,,,1,1,1,,,,,10,10,10,8,10,8,3,2,3,1,,,1,,1,,,1,1,1,,,,,,3,,1,1,1,1,,,,,,1,,1,,,1,,,,,,205,8,2,4,,3,3,3,3,3,,3,1,,1,,,,,,,
1/31/20 18:30,162.222.28.2,742,12.37,anonymous,2,Central,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,40,0,40,0,,,,1,,,,2,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,3,,,,1,,,,,6,,,2,,,,1,,,,,1,1,,,,,,,,,,1,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,1,,,,,,,,1,,,3,,,,,,,,,,,,,,,3,3,3,1,1,2,,3,1,,1,,,,,,,
1/31/20 20:19,74.40.144.222,172,2.87,anonymous,1,Delta,,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,5,40,45,,,,,1,,,1,1,,,,5,,,,,,,,,,1,1,,,1,,,,,,,,,,,1,,,1,1,1,,,,1,,,,,1,,1,1,,,40,35,,6,,,2,,1,1,,,1,,,,,,,,,,1,,1,1,,,,,8,10,10,10,8,10,3,3,3,,,,,,,,1,1,1,1,1,1,,,,3,1,1,1,1,,1,1,,,,1,,,1,,,1,,,,,185,6,2,4,,3,3,3,3,3,,4,1,,1,,,,,,,
1/31/20 22:04,192.182.100.130,273,4.55,anonymous,1,North,,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,0,0,122,1,1,,,1,,,1,,1,,,5,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,1,1,,,1,,,,,,3,,,,1,,,,,6,,,2,1,1,,,,,,,,,,,,,,,,,,,1,,,7,8,10,10,10,10,2,3,2,,,1,,1,,,,1,1,1,,,,,,3,,,,,,1,1,,,,1,,1,,,,1,,,,,215,6,3,2,,2,2,2,2,2,,4,6,,1,,,,,,,
2/1/20 9:51,67.187.204.193,265,4.42,qr,1,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,250,150,400,0,1,,,1,,,,2,,,,,,6,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,2,,,,1,,,,,6,,,8,,,,,,,1,,,,,,,,,,,,,,,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,1,,,,,,,,,1,,1,,1,,,,1,,,,,205,9,3,2,,3,3,3,3,3,,2,2,,1,,,,,,,
2/1/20 19:37,67.187.204.193,229,3.82,qr,1,Central,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,120,0,120,0,1,,,,,1,,2,,,,,,6,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,1,,,,,2,,,,1,,,,,6,,,8,,,,,,,,,,,,,,,1,,,,,,1,,,10,10,10,10,10,10,3,3,3,,,,,,,1,,,,,,1,,,,1,,,,,,,,1,,,7,,,,1,,,,,1,,200,,2,4,,3,1,2,2,1,,3,2,,1,,,,,,,
2/3/20 11:23,47.142.83.118,1189,19.82,anonymous,3,Central,,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,60,0,29,19,,,,1,,1,,1,,,1,,6,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,1,1,,,,,3,,,,,1,,,,6,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,7,10,10,10,10,10,1,3,3,,,,,,,1,,1,,1,,1,,,,4,1,1,,,,,1,,,,1,,,1,,1,1,,,,,179,7,2,4,,3,3,3,2,3,,6,1,,2,,,,,,,
2/4/20 16:19,107.150.30.156,224,3.73,anonymous,1,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,128,50,178,0,,,,,,1,,1,,1,,,6,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,1,1,,,,1,,,,,1,,,,1,,,,,6,,,2,,,,,1,,,,,,,,,,,,,,,,1,,,10,10,8,8,8,10,3,3,3,,,,,,,1,,,,1,,1,,,,4,1,1,,1,1,,,,,,1,,1,,,,,1,,,,185,6,2,4,,3,3,3,3,3,,3,2,,1,,,,,,,
2/4/20 18:13,38.132.120.80,246,4.1,anonymous,2,South,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,38,10,32,16,,,,,,,1,2,,,,,,1,,,,,,,,,,,1,1,1,,,,,1,1,1,1,,,,,,,,,,,,,,,1,,1,,1,1,,,42,26,,7,,,8,,,1,1,,1,,,,,,,,,,,1,1,1,,,,,8,8,8,10,8,10,2,2,3,,1,,1,1,,,,,1,1,1,,,,,4,1,1,1,,,,,,,,1,,,1,,1,,,,,,197,8,2,2,,3,2,2,2,3,,5,1,,1,,,,,,,
